no,sub,name,sub_name,area,omosa,takasa,sex,bunrui,tokusei_1,tokusei_2,type_1,type_2,text_1,text_2,text_3,spec_hp,spec_kougeki,spec_bougyo,spec_tokukou,spec_tokubou,spec_subayasa,sugata_text_flg,sugata_text,mega_flg,genshi_flg,kyodai_flg,image_l,image_m,image_s,zukan_no
0819,0,ホシガリス,,8,2.5,0.3,1,ほおばりポケモン,204,0,1,0,ほっぺに　木の実を　蓄える。　木の実が　なく　口寂しいときは　小石を　ふくんで　耐えしのぐ。　（『ポケットモンスター スカーレット』より）,どんなに　お腹いっぱい　食べても　また　腹ペコになるのが　不安で　頬と　尻尾に　木の実を　溜める。　（『ポケットモンスター バイオレット』より）,,5,4,4,3,3,2,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/aba882835e2e6198adc86ec92031fdb2.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/c236c22341df5f6edd614f6fa7bbc77e.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/b1cdd65e10153d39885c3beeced005eb.png,0819
0820,0,ヨクバリス,,8,6.0,0.6,1,よくばりポケモン,204,0,1,0,木の実の　木を　見つけると　たとえ　戦いの　最中であっても　一目散に　収穫に　行く。　（『ポケットモンスター スカーレット』より）,体の　約２倍の　長さの　尻尾で　木から　落とした　木の実を　ごっそり　包んで　持ち去るぞ。　（『ポケットモンスター バイオレット』より）,,8,6,6,4,5,2,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/88848c47ed75e3ddd87f7e3ffe0145a7.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/66764572fa632f7f1082a0bdb2e860b2.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/79d3b5518246897a174da7f9f1d420ba.png,0820
0821,0,ココガラ,,8,1.8,0.2,1,ことりポケモン,98,53,10,0,勇敢で　向こう見ずな　気質。　目の　まわりの　白い　模様は　気弱な　ポケモンを　怯ませる。　（『ポケットモンスター スカーレット』より）,メスは　オスより　神経質。　羽を　汚されると　烈火のごとく　怒り　くちばしで　つつきまくる。　（『ポケットモンスター バイオレット』より）,,3,3,3,2,3,4,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/d3b5db7ad2a4f38e7df2c90f799f86f3.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/5a074f6791bfbc7a0a439317f2d4c8ff.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/6fb709cc35857c535dff3cb5acfd0f7b.png,0821
0822,0,アオガラス,,8,16.0,0.8,1,カラスポケモン,98,53,10,0,高い　知能を　有するのは　脳みそが　ほかの　鳥ポケモンに　比べて　大きいためと　言われる。　（『ポケットモンスター スカーレット』より）,頭が　良く　くちばしと　足で　扱える　道具なら　簡単に　使い方を　覚えてしまうぞ。　（『ポケットモンスター バイオレット』より）,,4,4,4,3,4,5,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/05dfa1195942c6abed20008dc1c1513a.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/e5c2d9be60c69c4b8e7dfdf2d9da9667.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/1ae40bd50204b6ade3c681406b9b7eb7.png,0822
0823,0,アーマーガア,,8,75.0,2.2,1,カラスポケモン,194,53,10,17,飛行中　天敵に　狙われて　客も　危険なので　パルデアでは　タクシーの　仕事が　できないのだ。　（『ポケットモンスター スカーレット』より）,羽の　一部が　鋼に　変化。　重たい　翼を　ものともせずに　大空を　ゆうゆうと　飛びまわる。　（『ポケットモンスター バイオレット』より）,,6,6,7,4,5,4,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/c07eb3cc54dffd35bdd35ae642c1dacf.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/9344aa25838233e6e6d751ec9a1b1bc7.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/9d9c32d5f0692d0278966f83ef18fa59.png,0823
0823,1,アーマーガア,キョダイマックスのすがた,8,"9,999.9",14.0,1,-,194,53,10,17,キョダイマックスの　パワーで　はばたくと　ハリケーンを　しのぐ　きょうふうが　すべてを　ふきとばす。　（『ポケットモンスター ソード』より）,ブレードバードと　よばれる　せなかの　８まいの　はねは　ほんたいを　はなれ　どくりつして　てきに　おそいかかる。　（『ポケットモンスター シールド』より）,,6,6,7,4,5,4,0,,0,0,1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/eb598ff42f8ec746f452a19cfa71329b.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/9ed18134baf17aed2086226be7a09fc2.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/b3296f27d4448b16659cc4584217eedd.png,0823-1
0824,0,サッチムシ,,8,8.0,0.4,1,ようちゅうポケモン,222,179,12,0,いつも　せっせと　じょうほうを　あつめているので　かしこい。　ただし　ちからは　いまいちだ。　（『ポケットモンスター ソード』より）,はたけで　よくみかける　ポケモン。　からだに　はえた　けで　まわりで　おきていることを　かんじとる。　（『ポケットモンスター シールド』より）,,2,2,2,2,3,3,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/fca07cdc60fcc3e061170c7a8c9573b3.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/f29bc9c179f80c015d20d0c4a920dcfd.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/39b3c9470e1e18ef33187072c77d6be4.png,0824
0825,0,レドームシ,,8,19.5,0.4,1,レドームポケモン,222,179,12,11,ほぼ　うごかないが　いきている。　のまずくわずで　からに　こもるうち　ちょうのうりょくに　めざめたらしい。　（『ポケットモンスター ソード』より）,からの　なかで　せいちょうちゅう。　サイコパワーで　そとの　ようすを　うかがい　しんかに　そなえている。　（『ポケットモンスター シールド』より）,,3,3,5,3,6,2,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/67608c7732cb329cb96997e867df2460.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/9e432327759f0fe241dbd7532a54295f.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/ab8ea1438c254cbc9167cc916e0b6357.png,0825
0826,0,イオルブ,,8,40.8,0.4,1,ななほしポケモン,222,26,12,11,かしこい　ポケモンとして　ゆうめい。　おおきな　のうみそは　きょうりょくな　サイコパワーを　もつ　あかし。　（『ポケットモンスター ソード』より）,サイコパワーを　はなち　しゅういを　しらべている。　かんそくはんいは　しゅうい　１０キロにも　たっするぞ。　（『ポケットモンスター シールド』より）,,4,3,7,5,8,6,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/e806bb4abcfd20bf5f06974a5829433a.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/34151246212a1ef7e01d994dd32672de.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/1b37e622c9e8b2a1ce70e50f02e45e37.png,0826
0826,1,イオルブ,キョダイマックスのすがた,8,"9,999.9",14.0,1,-,222,26,12,11,のうを　ちゅうしんに　きょだいか。　あっとうてき　ちのうと　ぼうだいな　サイコエネルギーを　もっている。　（『ポケットモンスター ソード』より）,パワーを　ふりしぼると　まわりに　いる　すべての　ものの　こころを　あやつることが　できるのだ。　（『ポケットモンスター シールド』より）,,4,3,7,5,8,6,0,,0,0,1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/5d7d2eb4c11db8faa57dbd6fb1ae61fb.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/539c438dd6431505c1d0573f0cc6e2eb.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/fee2221928fd64f9c3149b440d11bd29.png,0826-1
0827,0,クスネ,,8,8.9,0.6,1,きつねポケモン,139,38,16,0,ほかの　ポケモンが　みつけた　エサを　かすめて　くらしている。　ふかふかの　にくきゅうは　あしおとを　たてない。　（『ポケットモンスター ソード』より）,ようじん　ぶかく　ずるがしこい。　エサを　ぬすむと　しっぽで　あしあとを　けしながら　にげるのだ。　（『ポケットモンスター シールド』より）,,3,2,2,3,4,3,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/4c28e426f48f1744e6d630fe829bc027.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/24449b07cc831036cc163b66bddf9d23.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/57bfebea80ff392b4c1cc3fed4bdf24e.png,0827
0828,0,フォクスライ,,8,19.9,1.2,1,きつねポケモン,139,38,16,0,ねらった　エモノは　こっそり　マーキング。　においを　たどって　ゆだん　したころ　ぬすみに　くるぞ。　（『ポケットモンスター ソード』より）,みがるな　からだと　するどい　ツメで　エサや　タマゴを　ぬすんで　まわる。　パルスワンが　てんてき。　（『ポケットモンスター シールド』より）,,5,4,4,6,6,6,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/ea0fb6d6d33f6f9630a5a0d7af5ac875.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/bacbddcf58cb26f1f726aece30c56032.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/ab1361d72f3ba7b72d4416c4a7573d2b.png,0828
0829,0,ヒメンカ,,8,2.2,0.4,1,はなかざりポケモン,246,64,4,0,いっぽんあしを　じめんに　さして　ひのひかりを　たっぷり　あびると　はなびらが　あざやかに　いろづく。　（『ポケットモンスター ソード』より）,そよかぜで　くるくる　まわりながら　たのしそうに　うたう　あいらしさに　みせられ　そだてる　ひとが　おおい。　（『ポケットモンスター シールド』より）,,3,3,4,3,4,1,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/5458b6da28defbd9080f79a42defc7e3.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/7aae030f4431e0cffc6ce03c464e2dee.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/94eef7b568ac18ea4af7b0ca329c2b2b.png,0829
0830,0,ワタシラガ,,8,2.5,0.5,1,わたかざりポケモン,246,64,4,0,わたげの　タネは　えいようまんてん。　かぜに　のせて　とばして　くさきや　ポケモンたちを　げんきにさせる。　（『ポケットモンスター ソード』より）,あたまの　わたげで　つくった　いとは　こうたくがあり　とても　うつくしい。　ガラルちほうの　めいさんひん。　（『ポケットモンスター シールド』より）,,4,3,6,5,8,4,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/cd60b21c42099d419d57e6153ff75e08.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/7537f3ed7a9f8d60e9cf472f3be79286.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/539fbb2c6c0b9f4b181c79cd53fb5e5c.png,0830
0831,0,ウールー,,8,6.0,0.6,1,ひつじポケモン,229,139,1,0,パーマの　かかった　たいもうは　たかい　クッションせいが　ある。　がけから　おちても　へっちゃら。　（『ポケットモンスター ソード』より）,けが　のびすぎると　うごけない。　ウールーの　たいもうで　おられた　ぬのは　おどろくほど　じょうぶ。　（『ポケットモンスター シールド』より）,,3,3,4,3,3,3,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/9ad256958d522c2cd618bc5bb8e35613.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/3a80904a9bcb3b4a5a2b20aafb085484.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/902ff0d802cc019944037442a034ce29.png,0831
0832,0,バイウールー,,8,43.0,1.3,1,ひつじポケモン,229,180,1,0,だんりょくの　ある　けで　おった　カーペットは　トランポリンみたいで　のれば　ピョンピョン　はねるのだ。　（『ポケットモンスター ソード』より）,りっぱに　のびた　ツノは　いせいに　アピールするために　はえている。　ぶきとして　つかうことはない。　（『ポケットモンスター シールド』より）,,5,5,6,4,6,6,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/f7ba56cacbf77ff07f8adf0cb8cec669.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/0afb3200cbb7da6a406a820bfd84371f.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/7924e24a4e789226ae44391b74419f6f.png,0832
0833,0,カムカメ,,8,8.5,0.3,1,くいつきポケモン,41,68,3,0,大きな　前歯は　まだ　生えかけ。　歯が　かゆいときは　仲間の　ツノに　パクリと　噛みつき　じゃれあう。　（『ポケットモンスター スカーレット』より）,カムカメが　噛みついた　枝を　持ち上げ　食いついている　時間を　競う　遊びが　子どもに　人気。　（『ポケットモンスター バイオレット』より）,,3,4,3,3,3,3,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/29b901db9e05751ab8472b5893826b11.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/67308eff8bb283acbcd2aba39ff77ad2.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/32e6dc8c1eb31ea67e16abfc6f01476e.png,0833
0834,0,カジリガメ,,8,115.5,1.0,1,かみつきポケモン,41,68,3,13,とても　大きな　ギザギザの　口は　ひと噛みで　岩石を　砕く。　非常に　凶暴な　性質。　（『ポケットモンスター スカーレット』より）,岸辺に　潜み　獲物が　水を　飲みに　来たところを　首を　長く　伸ばして　がぶりと　噛みつく。　（『ポケットモンスター バイオレット』より）,,6,7,6,3,4,5,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/cd7e1e2db37b219cf6ba24a4eb984f24.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/811fa149684b14a3697e8e2ac08f5390.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/c2ea069a116c6e6d88742b56f200878a.png,0834
0834,1,カジリガメ,キョダイマックスのすがた,8,"9,999.9",24.0,1,-,41,68,3,13,キョダイマックスの　パワーによって　うしろあしで　たちあがった。　てきに　のしかかり　おおアゴで　しとめる。　（『ポケットモンスター ソード』より）,おおむかし　いわやまを　かみくずして　こうずいを　せきとめた　できごとが　ガラルちほうで　かたりつがれている。　（『ポケットモンスター シールド』より）,,6,7,6,3,4,5,0,,0,0,1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/482186e077d1de53e52185514a67046c.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/0ed3fdb4e4856822830ffee925a5aa42.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/a18022d67f6d6a11f9fadfea80ff3b91.png,0834-1
